
> src\renderer\data\quests.json:24291:    "id": 760,
> src\renderer\data\quests.json:27491:    "id": 860,
  src\renderer\data\quests.json:27492:    "code": "DRW-00860",
  src\renderer\data\quests.json:27493:    "title": {
  src\renderer\data\quests.json:27494:      "ru": "Primitives: {} из базовых форм",
  src\renderer\data\quests.json:27495:      "en": "Primitives: {} from basic shapes"
  src\renderer\data\quests.json:27496:    },
  src\renderer\data\quests.json:27497:    "category": "drawing",
  src\renderer\data\quests.json:27498:    "difficulty": "novice",
  src\renderer\data\quests.json:27499:    "description": {
  src\renderer\data\quests.json:27500:      "ru": "Разбей объект на сферы, кубы, цилиндры. Почувствуй объём. Используй любые материалы.",
  src\renderer\data\quests.json:27501:      "en": "Break object into spheres, cubes, cylinders. Feel the volume."
  src\renderer\data\quests.json:27502:    },
  src\renderer\data\quests.json:27503:    "xp": 50,
> src\renderer\data\quests.json:27523:    "id": 861,
  src\renderer\data\quests.json:27524:    "code": "VFX-00861",
  src\renderer\data\quests.json:27525:    "title": {
  src\renderer\data\quests.json:27526:      "ru": "FX direction: {} (focus control)",
  src\renderer\data\quests.json:27527:      "en": "FX direction: {} (focus control)"
  src\renderer\data\quests.json:27528:    },
  src\renderer\data\quests.json:27529:    "category": "effects",
  src\renderer\data\quests.json:27530:    "difficulty": "expert",
  src\renderer\data\quests.json:27531:    "description": {
  src\renderer\data\quests.json:27532:      "ru": "Управляй вниманием зрителя через масштаб, цвет и движение. Можно карандаш или планшет.",
  src\renderer\data\quests.json:27533:      "en": "Control viewer attention via scale, color, motion. без референса."
  src\renderer\data\quests.json:27534:    },
  src\renderer\data\quests.json:27535:    "xp": 476,
> src\renderer\data\quests.json:27555:    "id": 862,
  src\renderer\data\quests.json:27556:    "code": "STY-00862",
  src\renderer\data\quests.json:27557:    "title": {
  src\renderer\data\quests.json:27558:      "ru": "Framing: {} (rule of thirds)",
  src\renderer\data\quests.json:27559:      "en": "Framing: {} (rule of thirds)"
  src\renderer\data\quests.json:27560:    },
  src\renderer\data\quests.json:27561:    "category": "storytelling",
  src\renderer\data\quests.json:27562:    "difficulty": "novice",
  src\renderer\data\quests.json:27563:    "description": {
  src\renderer\data\quests.json:27564:      "ru": "Размести объект в сильных точках пересечения линий. с таймером.",
  src\renderer\data\quests.json:27565:      "en": "Place subject at strong line intersection points."
  src\renderer\data\quests.json:27566:    },
  src\renderer\data\quests.json:27567:    "xp": 63,
> src\renderer\data\quests.json:27587:    "id": 863,
  src\renderer\data\quests.json:27588:    "code": "DRW-00863",
  src\renderer\data\quests.json:27589:    "title": {
  src\renderer\data\quests.json:27590:      "ru": "Visual development: {} (3 итерации)",
  src\renderer\data\quests.json:27591:      "en": "Visual development: {} (3 iterations)"
  src\renderer\data\quests.json:27592:    },
  src\renderer\data\quests.json:27593:    "category": "drawing",
  src\renderer\data\quests.json:27594:    "difficulty": "expert",
  src\renderer\data\quests.json:27595:    "description": {
  src\renderer\data\quests.json:27596:      "ru": "Создай 3 варианта дизайна. Выбери лучший и доработай. без blending.",
  src\renderer\data\quests.json:27597:      "en": "Create 3 design variants. Choose best and refine. Используй любимую программу."
  src\renderer\data\quests.json:27598:    },
  src\renderer\data\quests.json:27599:    "xp": 378,
> src\renderer\data\quests.json:27619:    "id": 864,
  src\renderer\data\quests.json:27620:    "code": "VFX-00864",
  src\renderer\data\quests.json:27621:    "title": {
  src\renderer\data\quests.json:27622:      "ru": "Basic effect shape: {}",
  src\renderer\data\quests.json:27623:      "en": "Basic effect shape: {}"
  src\renderer\data\quests.json:27624:    },
  src\renderer\data\quests.json:27625:    "category": "effects",
  src\renderer\data\quests.json:27626:    "difficulty": "novice",
  src\renderer\data\quests.json:27627:    "description": {
  src\renderer\data\quests.json:27628:      "ru": "Силуэт, направление энергии, основные массы эффекта.",
  src\renderer\data\quests.json:27629:      "en": "Silhouette, energy direction, main masses of effect. Можно карандаш или планшет."
  src\renderer\data\quests.json:27630:    },
  src\renderer\data\quests.json:27631:    "xp": 45,
> src\renderer\data\quests.json:27651:    "id": 865,
  src\renderer\data\quests.json:27652:    "code": "STY-00865",
  src\renderer\data\quests.json:27653:    "title": {
  src\renderer\data\quests.json:27654:      "ru": "Silent storytelling: {} (без диалогов)",
  src\renderer\data\quests.json:27655:      "en": "Silent storytelling: {} (no dialogue)"
  src\renderer\data\quests.json:27656:    },
  src\renderer\data\quests.json:27657:    "category": "storytelling",
  src\renderer\data\quests.json:27658:    "difficulty": "expert",
  src\renderer\data\quests.json:27659:    "description": {
  src\renderer\data\quests.json:27660:      "ru": "Расскажи историю без единого слова. Только визуал.",
  src\renderer\data\quests.json:27661:      "en": "Tell a story without a single word. Visuals only. с таймером."
  src\renderer\data\quests.json:27662:    },
  src\renderer\data\quests.json:27663:    "xp": 330,
> src\renderer\data\quests.json:27683:    "id": 866,
  src\renderer\data\quests.json:27684:    "code": "DRW-00866",
  src\renderer\data\quests.json:27685:    "title": {
  src\renderer\data\quests.json:27686:      "ru": "Contour drawing: {} (blind)",
  src\renderer\data\quests.json:27687:      "en": "Contour drawing: {} (blind)"
  src\renderer\data\quests.json:27688:    },
  src\renderer\data\quests.json:27689:    "category": "drawing",
  src\renderer\data\quests.json:27690:    "difficulty": "novice",
  src\renderer\data\quests.json:27691:    "description": {
  src\renderer\data\quests.json:27692:      "ru": "Рисуй не глядя на лист. Зрительно-моторная координация.",
  src\renderer\data\quests.json:27693:      "en": "Draw without looking at paper. Hand-eye coordination."
  src\renderer\data\quests.json:27694:    },
  src\renderer\data\quests.json:27695:    "xp": 47,
> src\renderer\data\quests.json:27715:    "id": 867,
  src\renderer\data\quests.json:27716:    "code": "VFX-00867",
  src\renderer\data\quests.json:27717:    "title": {
  src\renderer\data\quests.json:27718:      "ru": "Multi-FX scene: {}",
  src\renderer\data\quests.json:27719:      "en": "Multi-FX scene: {}"
  src\renderer\data\quests.json:27720:    },
  src\renderer\data\quests.json:27721:    "category": "effects",
  src\renderer\data\quests.json:27722:    "difficulty": "expert",
  src\renderer\data\quests.json:27723:    "description": {
  src\renderer\data\quests.json:27724:      "ru": "Взаимодействие разных эффектов без визуального шума.",
  src\renderer\data\quests.json:27725:      "en": "Multiple effects interacting without visual noise. 5 цветов."
  src\renderer\data\quests.json:27726:    },
  src\renderer\data\quests.json:27727:    "xp": 485,
> src\renderer\data\quests.json:27747:    "id": 868,
  src\renderer\data\quests.json:27748:    "code": "STY-00868",
  src\renderer\data\quests.json:27749:    "title": {
  src\renderer\data\quests.json:27750:      "ru": "Simple layout: {} (2-3 panels)",
  src\renderer\data\quests.json:27751:      "en": "Simple layout: {} (2-3 panels)"
  src\renderer\data\quests.json:27752:    },
  src\renderer\data\quests.json:27753:    "category": "storytelling",
  src\renderer\data\quests.json:27754:    "difficulty": "novice",
  src\renderer\data\quests.json:27755:    "description": {
  src\renderer\data\quests.json:27756:      "ru": "Базовая последовательность: установка, действие, реакция.",
  src\renderer\data\quests.json:27757:      "en": "Basic sequence: setup, action, reaction."
  src\renderer\data\quests.json:27758:    },
  src\renderer\data\quests.json:27759:    "xp": 54,
> src\renderer\data\quests.json:27779:    "id": 869,
  src\renderer\data\quests.json:27780:    "code": "DRW-00869",
  src\renderer\data\quests.json:27781:    "title": {
  src\renderer\data\quests.json:27782:      "ru": "Atmospheric perspective: {}",
  src\renderer\data\quests.json:27783:      "en": "Atmospheric perspective: {}"
  src\renderer\data\quests.json:27784:    },
  src\renderer\data\quests.json:27785:    "category": "drawing",
  src\renderer\data\quests.json:27786:    "difficulty": "expert",
  src\renderer\data\quests.json:27787:    "description": {
  src\renderer\data\quests.json:27788:      "ru": "Глубина через воздушную перспективу: контраст, цвет, размытие. Используй любимую программу.",
  src\renderer\data\quests.json:27789:      "en": "Depth via atmospheric perspective: contrast, color, blur. без ctrl+z."
  src\renderer\data\quests.json:27790:    },
  src\renderer\data\quests.json:27791:    "xp": 392,
> src\renderer\data\quests.json:27811:    "id": 870,
  src\renderer\data\quests.json:27812:    "code": "VFX-00870",
  src\renderer\data\quests.json:27813:    "title": {
  src\renderer\data\quests.json:27814:      "ru": "Energy flow: {} (source → dissipation)",
  src\renderer\data\quests.json:27815:      "en": "Energy flow: {} (source → dissipation)"
  src\renderer\data\quests.json:27816:    },
  src\renderer\data\quests.json:27817:    "category": "effects",
  src\renderer\data\quests.json:27818:    "difficulty": "novice",
  src\renderer\data\quests.json:27819:    "description": {
  src\renderer\data\quests.json:27820:      "ru": "Визуализируй движение силы через пространство. Можно карандаш или планшет.",
  src\renderer\data\quests.json:27821:      "en": "Visualize force movement through space. без ограничений."
  src\renderer\data\quests.json:27822:    },
  src\renderer\data\quests.json:27823:    "xp": 46,
> src\renderer\data\quests.json:27843:    "id": 871,
  src\renderer\data\quests.json:27844:    "code": "STY-00871",
